sentence,pseudo_that,matrix_verb_to_cc,verb,verb_in_text,comp_type,context,context_verb,context_verb_n,embedded_n_sum,verb_sum
"A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed the 2010 Paralympic and Olympic Games in Vancouver , Canada triggered additional accessibility of buildings , sidewalks and public spaces.","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed the 2010 Paralympic and Olympic Games in Vancouver , Canada triggered additional accessibility of buildings , sidewalks and public spaces.",0,believe,believed,none,"A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed the 2010 Paralympic and Olympic",36.07665227,4.951986313
23 percent of employers said the Games had increased their willingness to hire people with disabilities.,23 percent of employers said the Games had increased their willingness to hire people with disabilities.,0,say,said,none,23 percent of employers,23 percent of employers said,23 percent of employers said the Games had increased their,37.14234298,4.203392029
"After the 2000 Sydney Games , a Spanish basketball player alleged that several members of the gold @-@ medal winning Spanish basketball intellectually disabled ( ID ) team were not disabled.","After the 2000 Sydney Games , a Spanish basketball player alleged several members of the gold @-@ medal winning Spanish basketball intellectually disabled ( ID ) team were not disabled.",0,allege,alleged,that,"After the 2000 Sydney Games , a Spanish basketball player","After the 2000 Sydney Games , a Spanish basketball player alleged","After the 2000 Sydney Games , a Spanish basketball player alleged several members of the gold",31.13114094,11.97761726
He claimed that only two athletes out of the twelve @-@ member team met the qualifications of an intellectually disabled athlete.,He claimed only two athletes out of the twelve @-@ member team met the qualifications of an intellectually disabled athlete.,0,claim,claimed,that,He,He claimed,He claimed only two athletes out of,34.96965849,9.167614937
The results of the IPC 's investigation confirmed the Spanish athlete 's allegations and also determined that the incident was not isolated to the basketball ID event or to Spanish athletes.,The results of the IPC 's investigation confirmed the Spanish athlete 's allegations and also determined the incident was not isolated to the basketball ID event or to Spanish athletes.,0,determine,determined,that,The results of the IPC 's investigation confirmed the Spanish athlete 's allegations and also,The results of the IPC 's investigation confirmed the Spanish athlete 's allegations and also determined,The results of the IPC 's investigation confirmed the Spanish athlete 's allegations and also determined the incident was not isolated,20.09008348,8.817440987
The 54 @-@ year @-@ old curler said his doctor had prescribed a medication on the banned substances list.,The 54 @-@ year @-@ old curler said his doctor had prescribed a medication on the banned substances list.,0,say,said,none,The 54 @-@ year @-@ old curler,The 54 @-@ year @-@ old curler said,The 54 @-@ year @-@ old curler said his doctor had prescribed a,31.5361771,9.576793671
"In an interview with Vibe magazine , the musician commented , "" I was so happy after the fight that I ran upstairs in their house and wrote ' Speechless '.","In an interview with Vibe magazine , the musician commented , "" I was so happy after the fight that I ran upstairs in their house and wrote ' Speechless '.",0,comment,commented,none,"In an interview with Vibe magazine , the musician","In an interview with Vibe magazine , the musician commented","In an interview with Vibe magazine , the musician commented , "" I was so",25.02138269,8.989877701
""" He added , "" But it was the fight that did it.",""" He added , "" But it was the fight that did it.",0,add,added,none,""" He",""" He added",""" He added , "" But it was",21.63289672,9.795353889
I felt it would be good enough for the album.,I felt it would be good enough for the album.,0,feel,felt,none,I,I felt,I felt it would be good enough,22.65392709,9.310934067
""" Speechless "" was digitally edited by Buxer and Stuart Brawley , and was mixed by Bruce Swedien , who later said , "" Everything with Michael is a stand @-@ out moment but an absolutely gorgeous piece of music called ' Speechless ' was really an event.",""" Speechless "" was digitally edited by Buxer and Stuart Brawley , and was mixed by Bruce Swedien , who later said , "" Everything with Michael is a stand @-@ out moment but an absolutely gorgeous piece of music called ' Speechless ' was really an event.",0,say,said,none,""" Speechless "" was digitally edited by Buxer and Stuart Brawley , and was mixed by Bruce Swedien , who later",""" Speechless "" was digitally edited by Buxer and Stuart Brawley , and was mixed by Bruce Swedien , who later said",""" Speechless "" was digitally edited by Buxer and Stuart Brawley , and was mixed by Bruce Swedien , who later said , "" Everything with Michael",40.70079789,9.124473572
