sentence,pseudo_that,matrix_verb_to_cc,verb,verb_in_text,comp_type,context,context_verb,context_verb_n,embedded_n_sum,verb_sum
"The authors of the book I Can 't Believe It 's a Bigger and Better Updated Unofficial Simpsons Guide , Warren Martyn and Adrian Wood , wrote that , "" the episode lacks the emotional punch of others in which members of the family are separated.","The authors of the book I Can 't Believe It 's a Bigger and Better Updated Unofficial Simpsons Guide , Warren Martyn and Adrian Wood , wrote , "" the episode lacks the emotional punch of others in which members of the family are separated.",0,write,wrote,that,"The authors of the book I Can 't Believe It 's a Bigger and Better Updated Unofficial Simpsons Guide , Warren Martyn and Adrian Wood ,","The authors of the book I Can 't Believe It 's a Bigger and Better Updated Unofficial Simpsons Guide , Warren Martyn and Adrian Wood , wrote","The authors of the book I Can 't Believe It 's a Bigger and Better Updated Unofficial Simpsons Guide , Warren Martyn and Adrian Wood , wrote , "" the episode lacks",45.07441729,6.589054108
""" DVD Movie Guide 's Colin Jacobson wrote that the episode was "" such a great concept that it ’ s a surprise no [ one ] went for it earlier.",""" DVD Movie Guide 's Colin Jacobson wrote the episode was "" such a great concept that it ’ s a surprise no [ one ] went for it earlier.",0,write,wrote,that,""" DVD Movie Guide 's Colin Jacobson",""" DVD Movie Guide 's Colin Jacobson wrote",""" DVD Movie Guide 's Colin Jacobson wrote the episode was "" such",36.56896257,8.663580894
""" DVD Movie Guide 's Colin Jacobson wrote that the episode was "" such a great concept that it ’ s a surprise no [ one ] went for it earlier.",""" DVD Movie Guide 's Colin Jacobson wrote that the episode was "" such a great concept that it ’ s a surprise no [ one ] went for it earlier.",0,write,wrote,none,""" DVD Movie Guide 's Colin Jacobson",""" DVD Movie Guide 's Colin Jacobson wrote",""" DVD Movie Guide 's Colin Jacobson wrote that the episode was """,21.60800624,8.663580894
""" He felt that it "" occasionally veers on the edge of mushiness , but it avoids becoming too sentimental.",""" He felt it "" occasionally veers on the edge of mushiness , but it avoids becoming too sentimental.",0,feel,felt,that,""" He",""" He felt",""" He felt it "" occasionally veers on",53.81451035,10.33437252
"Less common Portuguese terms are onça @-@ parda ( brown onça , in distinction of the black @-@ spotted [ yellow ] one , onça @-@ pintada , the jaguar ) or leão @-@ baio ( lit. chestnut lion ) , or unusually non @-@ native puma or leão @-@ da @-@ montanha , more common names for the animal when native to a region other than South America ( especially for those who do not know that suçuaranas are found elsewhere but with a different name ).","Less common Portuguese terms are onça @-@ parda ( brown onça , in distinction of the black @-@ spotted [ yellow ] one , onça @-@ pintada , the jaguar ) or leão @-@ baio ( lit. chestnut lion ) , or unusually non @-@ native puma or leão @-@ da @-@ montanha , more common names for the animal when native to a region other than South America ( especially for those who do not know suçuaranas are found elsewhere but with a different name ).",0,know,know,that,"Less common Portuguese terms are onça @-@ parda ( brown onça , in distinction of the black @-@ spotted [ yellow ] one , onça @-@ pintada , the jaguar ) or leão @-@ baio ( lit. chestnut lion ) , or unusually non @-@ native puma or leão @-@ da @-@ montanha , more common names for the animal when native to a region other than South America ( especially for those who do not","Less common Portuguese terms are onça @-@ parda ( brown onça , in distinction of the black @-@ spotted [ yellow ] one , onça @-@ pintada , the jaguar ) or leão @-@ baio ( lit. chestnut lion ) , or unusually non @-@ native puma or leão @-@ da @-@ montanha , more common names for the animal when native to a region other than South America ( especially for those who do not know","Less common Portuguese terms are onça @-@ parda ( brown onça , in distinction of the black @-@ spotted [ yellow ] one , onça @-@ pintada , the jaguar ) or leão @-@ baio ( lit. chestnut lion ) , or unusually non @-@ native puma or leão @-@ da @-@ montanha , more common names for the animal when native to a region other than South America ( especially for those who do not know suçuaranas are found elsewhere but",82.27380806,3.71553278
"The cheetah lineage is suggested by some studies to have diverged from the Puma lineage in the Americas ( see American cheetah ) and migrated back to Asia and Africa , while other research suggests the cheetah diverged in the Old World itself.","The cheetah lineage is suggested by some studies to have diverged from the Puma lineage in the Americas ( see American cheetah ) and migrated back to Asia and Africa , while other research suggests the cheetah diverged in the Old World itself.",0,suggest,suggests,none,"The cheetah lineage is suggested by some studies to have diverged from the Puma lineage in the Americas ( see American cheetah ) and migrated back to Asia and Africa , while other research","The cheetah lineage is suggested by some studies to have diverged from the Puma lineage in the Americas ( see American cheetah ) and migrated back to Asia and Africa , while other research suggests","The cheetah lineage is suggested by some studies to have diverged from the Puma lineage in the Americas ( see American cheetah ) and migrated back to Asia and Africa , while other research suggests the cheetah diverged in the",22.9475123,2.657234907
"A high level of genetic similarity has been found among North American cougar populations , suggesting they are all fairly recent descendants of a small ancestral group.","A high level of genetic similarity has been found among North American cougar populations , suggesting they are all fairly recent descendants of a small ancestral group.",0,suggest,suggesting,none,"A high level of genetic similarity has been found among North American cougar populations ,","A high level of genetic similarity has been found among North American cougar populations , suggesting","A high level of genetic similarity has been found among North American cougar populations , suggesting they are all fairly recent",35.55286074,8.610089302
"Culver et al. propose the original North American population of P. concolor was extirpated during the Pleistocene extinctions some 10 @,@ 000 years ago , when other large mammals , such as Smilodon , also disappeared.","Culver et al. propose the original North American population of P. concolor was extirpated during the Pleistocene extinctions some 10 @,@ 000 years ago , when other large mammals , such as Smilodon , also disappeared.",0,propose,propose,none,Culver et al.,Culver et al. propose,Culver et al. propose the original North American population,37.19423336,14.18720818
"Until the late 1980s , as many as 32 subspecies were recorded ; genetic study of mitochondrial DNA found many of these are too similar to be recognized as distinct at a molecular level.","Until the late 1980s , as many as 32 subspecies were recorded ; genetic study of mitochondrial DNA found many of these are too similar to be recognized as distinct at a molecular level.",0,find,found,none,"Until the late 1980s , as many as 32 subspecies were recorded ; genetic study of mitochondrial DNA","Until the late 1980s , as many as 32 subspecies were recorded ; genetic study of mitochondrial DNA found","Until the late 1980s , as many as 32 subspecies were recorded ; genetic study of mitochondrial DNA found many of these are too",27.90828383,6.744109869
"Culver et al. noted low microsatellite variation in the Florida panther , possibly due to inbreeding ; responding to the research , one conservation team suggests , "" the degree to which the scientific community has accepted the use of genetics in puma taxonomy is not resolved at this time.","Culver et al. noted low microsatellite variation in the Florida panther , possibly due to inbreeding ; responding to the research , one conservation team suggests , "" the degree to which the scientific community has accepted the use of genetics in puma taxonomy is not resolved at this time.",0,suggest,suggests,none,"Culver et al. noted low microsatellite variation in the Florida panther , possibly due to inbreeding ; responding to the research , one conservation team","Culver et al. noted low microsatellite variation in the Florida panther , possibly due to inbreeding ; responding to the research , one conservation team suggests","Culver et al. noted low microsatellite variation in the Florida panther , possibly due to inbreeding ; responding to the research , one conservation team suggests , "" the degree to",26.92640984,8.640288353
